"Version","No","AdvisoryID","Title","Severity","CVSS","Published","CVEs","Link","FixedInfo"
"5.x/4.x","59","VCDSA24266","VMSA-2024-0006:VMware ESXi, Workstation, and Fusion updates address multiple security vulnerabilities (CVE-2024-22252, CVE-2024-22253, CVE-2024-22254, CVE-2024-22255)","CRITICAL","7.1-9.3","08 May 2024","CVE-2024-22252; CVE-2024-22253; CVE-2024-22254; CVE-2024-22255","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/24266","ESXi | 8.0 | Any | CVE-2024-22252, CVE-2024-22253, CVE-2024-22254, CVE-2024-22255 | 8.4, 8.4, 7.9, 7.1 | critical | ESXi80U2sb-23305545 | KB96682 | FAQ<br>ESXi | 8.0 [2] | Any | CVE-2024-22252, CVE-2024-22253, CVE-2024-22254, CVE-2024-22255 | 8.4, 8.4, 7.9, 7.1 | critical | ESXi80U1d-23299997 | KB96682 | FAQ<br>ESXi | 7.0 | Any | CVE-2024-22252, CVE-2024-22253, CVE-2024-22254, CVE-2024-22255 | 8.4, 8.4, 7.9, 7.1 | critical | ESXi70U3p-23307199 | KB96682 | FAQ<br>Workstation | 17.x | Any | CVE-2024-22252, CVE-2024-22253, CVE-2024-22255 | 9.3, 9.3, 7.1 | critical | 17.5.1 | KB96682 | None.<br>Fusion | 13.x | MacOS | CVE-2024-22252, CVE-2024-22253, CVE-2024-22255 | 9.3, 9.3, 7.1 | critical | 13.5.1 | KB96682 | None<br>Cloud Foundation (ESXi) | 5.x/4.x | Any | CVE-2024-22252, CVE-2024-22253, CVE-2024-22254, CVE-2024-22255 | 8.4, 8.4, 7.9, 7.1 | critical | KB88287 | KB96682 | FAQ"
"9.1.x.x; 9.0.x.x; 5.x","60","VCDSA37513","VMSA-2026-0004: VMware Cloud Foundation Operations updates address multiple vulnerabilities (CVE-2026-41722, CVE-2026-41723 and CVE-2026-41724)","HIGH","8.0","08 June 2026","CVE-2026-41722; CVE-2026-41723; CVE-2026-41724","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/37513","VMware Cloud Foundation VMware vSphere Foundation | VMware Cloud Foundation Operations | 9.1.x.x | Any | CVE-2026-41722, CVE-2026-41723 | 8.0, 8.0 | Important | 9.1.0.0 | None | None<br>VMware Cloud Foundation VMware vSphere Foundation | VMware Cloud Foundation Operations | 9.0.x.x | Any | CVE-2026-41722, CVE-2026-41723 | 8.0, 8.0 | Important | 9.0.2.0 EP2 | None | None<br>VMware Aria Operations | N/A | 8.x | Any | CVE-2026-41722, CVE-2026-41723 | 8.0, 8.0 | Important | 8.18.6 | None | None<br>VMware Aria Operations | N/A | 8.x | Any | CVE-2026-41722, CVE-2026-41723, CVE-2026-41724 | 8.0, 8.0, 8.0 | Important | 8.18.7 | None | None<br>VMware Cloud Foundation | VMware Aria Operations | 5.x | Any | CVE-2026-41722, CVE-2026-41723, CVE-2026-41724 | 8.0, 8.0, 8.0 | Important | 8.18.7 | None | None<br>VMware Telco Cloud Platform | VMware Aria Operations | 5.x | Any | CVE-2026-41722, CVE-2026-41723, CVE-2026-41724 | 8.0, 8.0, 8.0 | Important | KB443138 | None | None"
"4.x; 3.x","61","VCDSA23618","VMSA-2021-0028:VMware Response to Apache Log4j Remote Code Execution Vulnerabilities","CRITICAL","","08 December 2021","CVE-2021-44228; CVE-2021-45046; CVE-2021-45105; CVE-2021-44832","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23618","VMware Horizon | 8.x, 7.x | Any | CVE-2021-44228, CVE-2021-45046 | 10.0, 9.0 | critical | KB87073 | KB87073 | None<br>VMware vCenter Server | 7.x | Virtual Appliance | CVE-2021-44228, CVE-2021-45046 | 10.0, 9.0 | critical | 7.0U3c | KB87081 | None<br>VMware vCenter Server | 6.7.x | Virtual Appliance | CVE-2021-44228, CVE-2021-45046 | 10.0, 9.0 | critical | 6.7 U3q | KB87081 | None<br>VMware vCenter Server | 6.7.x | Windows | CVE-2021-44228, CVE-2021-45046 | 10.0, 9.0 | critical | 6.7 U3q | KB87096 | None<br>VMware vCenter Server | 6.5.x | Virtual Appliance | CVE-2021-44228, CVE-2021-45046 | 10.0, 9.0 | critical | 6.5 U3s | KB87081 | None<br>VMware vCenter Server | 6.5.x | Windows | CVE-2021-44228, CVE-2021-45046 | 10.0, 9.0 | critical | 6.5 U3s | KB87096 | None<br>VMware Cloud Foundation | 4.x | Any | CVE-2021-44228, CVE-2021-45046 | 10.0, 9.0 | critical | 4.4 | KB87095 | None<br>VMware Cloud Foundation | 3.x | Any | CVE-2021-44228, CVE-2021-45046 | 10.0, 9.0 | critical | 3.11 | KB87095 | None<br>VMware HCX | 4.3 | Any | CVE-2021-44228, CVE-2021-45046 | N/A | N/A | Not Affected | N/A | N/A<br>VMware HCX | 4.2.x, 4.0.x | Any | CVE-2021-44228, CVE-2021-45046 | 10.0, 9.0 | critical | 4.2.4 | KB87104 | None<br>VMware HCX | 4.1.x | Any | CVE-2021-44228, CVE-2021-45046 | 10.0, 9.0 | critical | 4.1.0.3 | KB87104 | None<br>VMware NSX-T Data Center | 3.1.x | Any | CVE-2021-44228, CVE-2021-45046 | 10.0, 9.0 | critical | 3.1.3.5 | KB87086 | None<br>VMware NSX-T Data Center | 3.0.x | Any | CVE-2021-44228, CVE-2021-45046 | 10.0, 9.0 | critical | 3.0.3.1 | KB87086 | None<br>VMware NSX-T Data Center | 2.x | Any | CVE-2021-44228, CVE-2021-45046 | 10.0, 9.0 | critical | 2.5.3.4 | KB87086 | None<br>VMware Unified Access Gateway | 21.x, 20.x, 3.x | Any | CVE-2021-44228, CVE-2021-45046 | 10.0, 9.0 | critical | 2111.1 | KB87092 | None<br>VMware Workspace ONE Access | 21.x, 20.10.x | Any | CVE-2021-44228, CVE-2021-45046 | 10.0, 9.0 | critical | KB87183 | KB87090 | None<br>VMware Identity Manager | 3.3.x | Any | CVE-2021-44228, CVE-2021-45046 | 10.0, 9.0 | critical | 3.3.6 | KB87093 | None<br>VMware Site Recovery Manager, vSphere Replication | 8.5.x | Any | CVE-2021-44228, CVE-2021-45046 | 10.0, 9.0 | critical | 8.5.0.2 | KB87098 | None<br>VMware Site Recovery Manager, vSphere Replication | 8.4.x | Any | CVE-2021-44228, CVE-2021-45046 | 10.0, 9.0 | critical | 8.4.0.4 | KB87098 | None<br>VMware Site Recovery Manager, vSphere Replication | 8.3.x | Any | CVE-2021-44228, CVE-2021-45046 | 10.0, 9.0 | critical | 8.3.1.5 | KB87098 | None<br>VMware vCenter Cloud Gateway | 1.x | Any | CVE-2021-44228, CVE-2021-45046 | 10.0, 9.0 | critical | KB87081 | KB87081 | None<br>VMware Workspace ONE Access Connector (VMware Identity Manager Connector) | 21.08.0.1, 21.08, 20.10, 19.03.0.1 | Windows | CVE-2021-44228, CVE-2021-45046 | 10.0, 9.0 | critical | KB87184 | KB87091 | None<br>VMware Horizon DaaS | 9.1.x, 9.0.x | Any | CVE-2021-44228, CVE-2021-45046 | 10.0, 9.0 | critical | KB87101..."
"5.x, 4.x","62","VCDSA25312","VMSA-2025-0001: VMware Aria automation update addresses a server side request forgery vulnerability (CVE-2025-22215)","MEDIUM","4.3","07 January 2025","CVE-2025-22215CVE-2025-22215 CVE-2025-22215 CVE-2025-22215 CVE-2025-22215 CVE-2025-22215 CVE-2025-22215 CVE-2025-22215 CVE-2025-22215 CVE-2025-22215 CVE-2025-22215 CVE-2025-22215","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/25312","VMware Aria Automation | 8.x | Any | CVE-2025-22215 | 4.3 | Moderate | 8.18.1 patch 1 | None | None<br>VMware Cloud Foundation | 5.x, 4.x | Any | CVE-2025-22215 | 4.3 | Moderate | KB 385294 | None | None"
"4.x; 3.x","63","VCDSA23648","VMSA-2022-0030:VMware ESXi and vCenter Server updates address multiple security vulnerabilities","HIGH","","06 December 2022","CVE-2022-31696; CVE-2022-31697; CVE-2022-31698; CVE-2022-31699","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23648","ESXi | 8.0 | Any | CVE-2022-31696 | N/A | N/A | Not impacted | N/A | N/A<br>ESXi | 7.0 | Any | CVE-2022-31696 | 7.5 | important | ESXi70U3si-20841705 | None | None<br>ESXi | 6.7 | Any | CVE-2022-31696 | 7.5 | important | [1] ESXi670-202210101-SG | None | None<br>ESXi | 6.5 | Any | CVE-2022-31696 | 7.5 | important | [1] ESXi650-202210101-SG | None | None<br>Cloud Foundation (ESXi) | 4.x | Any | CVE-2022-31696 | 7.5 | important | KB90336 | None | None<br>Cloud Foundation (ESXi) | 3.x | Any | CVE-2022-31696 | 7.5 | important | KB90336 | None | None<br>vCenter Server | 8.0 | Any | CVE-2022-31697 | N/A | N/A | Not impacted | N/A | N/A<br>vCenter Server | 7.0 | Any | CVE-2022-31697 | 6.2 | moderate | 7.0 U3i | None | None<br>vCenter Server | 6.7 | Any | CVE-2022-31697 | 6.2 | moderate | [1] 6.7.0 U3s | None | None<br>vCenter Server | 6.5 | Any | CVE-2022-31697 | 6.2 | moderate | [1] 6.5 U3u | None | None<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2022-31697 | 6.2 | moderate | KB90336 | None | None<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2022-31697 | 6.2 | moderate | KB90336 | None | None<br>vCenter Server | 8.0 | Any | CVE-2022-31698 | N/A | N/A | Not impacted | N/A | N/A<br>vCenter Server | 7.0 | Any | CVE-2022-31698 | 5.8 | moderate | 7.0 U3i | None | None<br>vCenter Server | 6.7 | Any | CVE-2022-31698 | 5.8 | moderate | [1] 6.7.0 U3s | None | None<br>vCenter Server | 6.5 | Any | CVE-2022-31698 | 5.8 | moderate | [1] 6.5 U3u | None | None<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2022-31698 | 5.8 | moderate | KB90336 | None | None<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2022-31698 | 5.8 | moderate | KB90336 | None | None<br>[2] ESXi | 8.0 | Any | CVE-2022-31699 | N/A | N/A | Not impacted | N/A | N/A<br>[2] ESXi | 7.0 | Any | CVE-2022-31699 | 4.2 | moderate | ESXi70U3si-20841705 | KB76372 | None<br>[2] ESXi | 6.7 | Any | CVE-2022-31699 | 4.2 | moderate | [1] ESXi670-202210101-SG | KB76372 | None<br>[2] ESXi | 6.5 | Any | CVE-2022-31699 | 4.2 | moderate | [1] ESXi650-202210101-SG | KB76372 | None<br>Cloud Foundation (ESXi) | 4.x | Any | CVE-2022-31699 | 4.2 | moderate | KB90336 | KB76372 | None<br>Cloud Foundation (ESXi) | 3.x | Any | CVE-2022-31699 | 4.2 | moderate | KB90336 | KB76372 | None"
"4.x; 3.x","64","VCDSA23644","VMSA-2022-0025:VMware ESXi and vCenter Server updates address multiple security vulnerabilities","HIGH","","04 October 2022","CVE-2022-31680; CVE-2022-31681","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23644","vCenter Server | 7.0 | Any | CVE-2022-31680 | N/A | N/A | Not impacted | N/A | N/A<br>vCenter Server | 6.7 | Any | CVE-2022-31680 | N/A | N/A | Not impacted | N/A | N/A<br>vCenter Server | 6.5 | Any | CVE-2022-31680 | 7.2 | important | 6.5 U3u | None | None<br>ESXi | 7.0 | Any | CVE-2022-31681 | 3.8 | low | ESXi70U3sf-20036586 | None | None<br>ESXi | 6.7 | Any | CVE-2022-31681 | 3.8 | low | ESXi670-202210101-SG | None | None<br>ESXi | 6.5 | Any | CVE-2022-31681 | 3.8 | low | ESXi650-202210101-SG | None | None<br>Cloud Foundation (ESXi) | 4.x | Any | CVE-2022-31681 | 3.8 | low | KB88695 | None | None<br>Cloud Foundation (ESXi) | 3.x | Any | CVE-2022-31681 | 3.8 | low | KB89692 | None | None"
"5.x; 4.5.x","65","VCDSA25390","VMSA-2025-0004: VMware ESXi, Workstation, and Fusion updates address multiple vulnerabilities (CVE-2025-22224, CVE-2025-22225, CVE-2025-22226)","CRITICAL","7.1-9.3","04 March 2025","CVE-2025-22224; CVE-2025-22225; CVE-2025-22226; CVE-2024-38814","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/25390","VMware ESXi | 8.0 | Any | CVE-2025-22224, CVE-2025-22225, CVE-2025-22226 | 9.3, 8.2, 7.1 | Critical | ESXi80U3d-24585383 | None | FAQ<br>VMware ESXi | 8.0 | Any | CVE-2025-22224, CVE-2025-22225, CVE-2025-22226 | 9.3, 8.2, 7.1 | Critical | ESXi80U2d-24585300 | None | FAQ<br>VMware ESXi | 7.0 | Any | CVE-2025-22224, CVE-2025-22225, CVE-2025-22226 | 9.3, 8.2, 7.1 | Critical | ESXi70U3s-24585291 | None | FAQ<br>VMware Workstation | 17.x | Any | CVE-2025-22224,  CVE-2025-22226 | 9.3, 7.1 | Critical | 17.6.3 | None | FAQ<br>VMware Fusion | 13.x | Any | CVE-2025-22226 | 7.1 | Important | 13.6.3 | None | FAQ<br>VMware Cloud Foundation | 5.x | Any | CVE-2025-22224, CVE-2025-22225, CVE-2025-22226 | 9.3, 8.2, 7.1 | Critical | Async patch to ESXi80U3d-24585383 | None | Async Patching Guide: KB88287<br>VMware Cloud Foundation | 4.5.x | Any | CVE-2025-22224, CVE-2025-22225, CVE-2025-22226 | 9.3, 8.2, 7.1 | Critical | Async patch to ESXi70U3s-24585291 | None | Async Patching Guide: KB88287"
"5.2.x; 5.1.x, 5.0.x; 4.5.x","66","VCDSA25738","VMSA-2025-0012: VMware NSX updates address multiple vulnerabilities (CVE-2025-22243, CVE-2025-22244, CVE-2025-22245)","HIGH","5.9-7.5","04 June 2025","CVE-2025-22243; CVE-2025-22244; CVE-2025-22245","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/25738","Advisory ID: | VMSA-2025-0012.1<br>Advisory Severity: | Important<br>CVSSv3 Range: | 5.9-7.5<br>Issue date: | 2025-06-04<br>Updated on: | 2025-07-18 (Initial Advisory)<br>CVE(s) | CVE-2025-22243, CVE-2025-22244, CVE-2025-22245<br>VMware Product | Version | Running On | CVE | CVSSv3 | Severity | Fixed Version | Workarounds | Additional Documentation<br>VMware NSX | 4.2.x | Any | CVE-2025-22243, CVE-2025-22244, CVE-2025-22245 | 7.5, 6.9, 5.9 | Important | 4.2.2.1 | None | None<br>VMware NSX | 4.2.1.x | Any | CVE-2025-22243, CVE-2025-22244, CVE-2025-22245 | 7.5, 6.9, 5.9 | Important | 4.2.1.4 | None | None<br>VMware NSX | 4.1.x, 4.0.x | Any | CVE-2025-22243, CVE-2025-22244, CVE-2025-22245 | 7.5, 6.9, 5.9 | Important | 4.1.2.6 | None | None<br>NSX-T | 3.2.x | Any | CVE-2025-22243, CVE-2025-22244, CVE-2025-22245 | 7.5, 6.9, 5.9 | Important | 3.2.4.2 | None | None<br>VMware Cloud Foundation | 5.2.x | Any | CVE-2025-22243, CVE-2025-22244, CVE-2025-22245 | 7.5, 6.9, 5.9 | Important | Async patch to NSX 4.2.2.1 | None | Async Patching Guide: KB88287<br>VMware Cloud Foundation | 5.1.x, 5.0.x | Any | CVE-2025-22243, CVE-2025-22244, CVE-2025-22245 | 7.5, 6.9, 5.9 | Important | Async patch to NSX 4.1.2.6 | None | Async Patching Guide: KB88287<br>VMware Cloud Foundation | 4.5.x | Any | CVE-2025-22243, CVE-2025-22244, CVE-2025-22245 | 7.5, 6.9, 5.9 | Important | Async patch to NSX 3.2.4.2 | None | Async Patching Guide: KB88287<br>VMware Telco Cloud Infrastructure | 3.x, 2.x | Any | CVE-2025-22243, CVE-2025-22244, CVE-2025-22245 | 7.5, 6.9, 5.9 | Important | KB396986 | None | None<br>VMware Telco Cloud Platform | 5.x, 4.x, 3.x, 2.x | Any | CVE-2025-22243, CVE-2025-22244, CVE-2025-22245 | 7.5, 6.9, 5.9 | Important | KB396986 | None | None"
"4.x; 3.x","67","VCDSA23639","VMSA-2022-0011:VMware Workspace ONE Access, Identity Manager and vRealize Automation updates address multiple vulnerabilities","CRITICAL","","04 April 2022","CVE-2022-22954; CVE-2022-22955; CVE-2022-22956; CVE-2022-22957; CVE-2022-22958; CVE-2022-22959; CVE-2022-22960; CVE-2022-22961","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23639","Access | 21.08.0.1, 21.08.0.0 | Linux | CVE-2022-22954 | 9.8 | critical | KB88099 | KB88098 | FAQ<br>Access | 21.08.0.1, 21.08.0.0 | Linux | CVE-2022-22955, CVE-2022-22956 | 9.8 | critical | KB88099 | KB88098 | FAQ<br>Access | 21.08.0.1, 21.08.0.0 | Linux | CVE-2022-22957, CVE-2022-22958 | 9.1 | critical | KB88099 | KB88098 | FAQ<br>Access | 21.08.0.1, 21.08.0.0 | Linux | CVE-2022-22959 | 8.8 | important | KB88099 | KB88098 | FAQ<br>Access | 21.08.0.1, 21.08.0.0 | Linux | CVE-2022-22960 | 7.8 | important | KB88099 | KB88098 | FAQ<br>Access | 21.08.0.1, 21.08.0.0 | Linux | CVE-2022-22961 | 5.3 | moderate | KB88099 | None | FAQ<br>Access | 20.10.0.1, 20.10.0.0 | Linux | CVE-2022-22954 | 9.8 | critical | KB88099 | KB88098 | FAQ<br>Access | 20.10.0.1, 20.10.0.0 | Linux | CVE-2022-22955, CVE-2022-22956 | 9.8 | critical | KB88099 | KB88098 | FAQ<br>Access | 20.10.0.1, 20.10.0.0 | Linux | CVE-2022-22957, CVE-2022-22958 | 9.1 | critical | KB88099 | KB88098 | FAQ<br>Access | 20.10.0.1, 20.10.0.0 | Linux | CVE-2022-22959 | 8.8 | important | KB88099 | KB88098 | FAQ<br>Access | 20.10.0.1, 20.10.0.0 | Linux | CVE-2022-22960 | 7.8 | important | KB88099 | KB88098 | FAQ<br>Access | 20.10.0.1, 20.10.0.0 | Linux | CVE-2022-22961 | 5.3 | moderate | KB88099 | None | FAQ<br>vIDM | 3.3.6, 3.3.5, 3.3.4, 3.3.3 | Linux | CVE-2022-22954 | 9.8 | critical | KB88099 | KB88098 | FAQ<br>vIDM | 3.3.6, 3.3.5, 3.3.4, 3.3.3 | Linux | CVE-2022-22957, CVE-2022-22958 | 9.1 | critical | KB88099 | KB88098 | FAQ<br>vIDM | 3.3.6, 3.3.5, 3.3.4, 3.3.3 | Linux | CVE-2022-22959 | 8.8 | important | KB88099 | KB88098 | FAQ<br>vIDM | 3.3.6, 3.3.5, 3.3.4, 3.3.3 | Linux | CVE-2022-22960 | 7.8 | important | KB88099 | KB88098 | FAQ<br>vIDM | 3.3.6, 3.3.5, 3.3.4, 3.3.3 | Linux | CVE-2022-22961 | 5.3 | moderate | KB88099 | None | FAQ<br>vRealize Automation (vIDM) [2] | 7.6 | Linux | CVE-2022-22957, CVE-2022-22958 | 9.1 | critical | KB88099 | KB88098 | FAQ<br>vRealize Automation (vIDM) [2] | 7.6 | Linux | CVE-2022-22959 | 8.8 | important | KB88099 | KB88098 | FAQ<br>vRealize Automation (vIDM) [2] | 7.6 | Linux | CVE-2022-22960 | 7.8 | important | KB88099 | KB88098 | FAQ<br>VMware Cloud Foundation (vIDM) | 4.x | Any | CVE-2022-22954, CVE-2022-22957, CVE-2022-22958, CVE-2022-22959, CVE-2022-22960, CVE-2022-22961 | 9.8, 9.1, 9.1, 8.8, 7.8, 5.3 | critical | KB88099 | KB88098 | FAQ<br>VMware Cloud Foundation (vRA) | 3.x | Any | CVE-2022-22957, CVE-2022-22958, CVE-2022-22959, CVE-2022-22960 | 9.1, 9.1, 8.8, 7.8 | critical | KB88099 | KB88098 | FAQ<br>vRealize Suite Lifecycle Manager (vIDM) | 8.x | Any | CVE-2022-22954, CVE-2022-22957, CVE-2022-22958, CVE-2022-22959, CVE-2022-22960, CVE-2022-22961 | 9.8, 9.1, 9.1, 8.8, 7.8, 5.3 | critical | KB88099 | KB88098 | FAQ"
"4.x","68","VCDSA23608","VMSA-2021-0016:VMware Workspace ONE Access, Identity Manager and vRealize Automation address multiple vulnerabilities","HIGH","","03 August 2021","CVE-2021-22002; CVE-2021-22003","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23608","Access | 20.10.01 | Linux | CVE-2021-22002, CVE-2021-22003 | 8.6, 3.7 | important | KB85254 | None | None<br>Access | 20.10 | Linux | CVE-2021-22002, CVE-2021-22003 | 8.6, 3.7 | important | KB85254 | None | None<br>Access | 20.01 | Linux | CVE-2021-22002, CVE-2021-22003 | 8.6, 3.7 | important | KB85254 | None | None<br>vIDM | 3.3.5 | Linux | CVE-2021-22002, CVE-2021-22003 | 8.6, 3.7 | important | KB85254 | None | None<br>vIDM | 3.3.4 | Linux | CVE-2021-22002, CVE-2021-22003 | 8.6, 3.7 | important | KB85254 | None | None<br>vIDM | 3.3.3 | Linux | CVE-2021-22002, CVE-2021-22003 | 8.6, 3.7 | important | KB85254 | None | None<br>vIDM | 3.3.2 | Linux | CVE-2021-22002, CVE-2021-22003 | 8.6, 3.7 | important | KB85254 | None | None<br>vRealize Automation (vIDM) [1] | 7.6 | Linux | CVE-2021-22002 | 8.6 | important | vRA 7.6 Patch 23 | KB85255 | KB70911<br>VMware Cloud Foundation (vIDM) | 4.x | Any | CVE-2021-22002, CVE-2021-22003 | 8.6, 3.7 | important | KB85254 | None | None<br>vRealize Suite Lifecycle Manager (vIDM) | 8.x | Any | CVE-2021-22002, CVE-2021-22003 | 8.6, 3.7 | important | KB85254 | None | None"
"4.x; 3.x","69","VCDSA23627","VMSA-2022-0001:VMware Workstation, Fusion and ESXi updates address a heap-overfLOW vulnerability","HIGH","","02 January 2022","CVE-2021-22045","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23627","ESXi | 7.0 | Any | CVE-2021-22045 | 7.7 | important | ESXi70U3c-19193900 | KB87249 | None<br>ESXi | 6.7 | Any | CVE-2021-22045 | 7.7 | important | ESXi670-202111101-SG | KB87249 | None<br>ESXi | 6.5 | Any | CVE-2021-22045 | 7.7 | important | ESXi650-202110101-SG | KB87249 | None<br>Workstation | 16.x | Any | CVE-2021-22045 | 7.7 | important | 16.2.0 | KB87206 | None<br>Fusion | 12.x | OS X | CVE-2021-22045 | 7.7 | important | 12.2.0 | KB87207 | None<br>VMware Cloud Foundation (ESXi) | 4.x | Any | CVE-2021-22045 | 7.7 | important | 4.4 | KB87249 | None<br>VMware Cloud Foundation (ESXi) | 3.x | Any | CVE-2021-22045 | 7.7 | important | 3.11 | KB87249 | None"
"5.x,4.x","70","VCDSA25541","VMSA-2025-0006: VMware Aria Operations updates address a local privilege escalation vulnerability (CVE-2025-22231)","HIGH","7.8","01 April 2025","CVE-2025-22231CVE-2025-22231 CVE-2025-22231 CVE-2025-22231 CVE-2025-22231 CVE-2025-22231 CVE-2025-22231 CVE-2025-22231 CVE-2025-22231 CVE-2025-22231 CVE-2025-22231 CVE-2025-22231 CVE-2025-22231 CVE-2025-22231","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/25541","VMware Aria Operations | 8.x | Any | CVE-2025-22231 | 7.8 | Important | 8.18 HF 5 | None | None<br>VMware Cloud Foundation | 5.x,4.x | Any | CVE-2025-22231 | 7.8 | Important | KB article | None | None"
