"Version","No","AdvisoryID","Title","Severity","CVSS","Published","CVEs","Link","FixedInfo"
"8.0; 8.0 [2]; 7.0; 5.x/4.x","85","VCDSA24266","VMSA-2024-0006:VMware ESXi, Workstation, and Fusion updates address multiple security vulnerabilities (CVE-2024-22252, CVE-2024-22253, CVE-2024-22254, CVE-2024-22255)","CRITICAL","7.1-9.3","08 May 2024","CVE-2024-22252; CVE-2024-22253; CVE-2024-22254; CVE-2024-22255","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/24266","ESXi | 8.0 | Any | CVE-2024-22252, CVE-2024-22253, CVE-2024-22254, CVE-2024-22255 | 8.4, 8.4, 7.9, 7.1 | critical | ESXi80U2sb-23305545 | KB96682 | FAQ<br>ESXi | 8.0 [2] | Any | CVE-2024-22252, CVE-2024-22253, CVE-2024-22254, CVE-2024-22255 | 8.4, 8.4, 7.9, 7.1 | critical | ESXi80U1d-23299997 | KB96682 | FAQ<br>ESXi | 7.0 | Any | CVE-2024-22252, CVE-2024-22253, CVE-2024-22254, CVE-2024-22255 | 8.4, 8.4, 7.9, 7.1 | critical | ESXi70U3p-23307199 | KB96682 | FAQ<br>Workstation | 17.x | Any | CVE-2024-22252, CVE-2024-22253, CVE-2024-22255 | 9.3, 9.3, 7.1 | critical | 17.5.1 | KB96682 | None.<br>Fusion | 13.x | MacOS | CVE-2024-22252, CVE-2024-22253, CVE-2024-22255 | 9.3, 9.3, 7.1 | critical | 13.5.1 | KB96682 | None<br>Cloud Foundation (ESXi) | 5.x/4.x | Any | CVE-2024-22252, CVE-2024-22253, CVE-2024-22254, CVE-2024-22255 | 8.4, 8.4, 7.9, 7.1 | critical | KB88287 | KB96682 | FAQ"
"5.5; 550; 5.1; 510; 5.0; 500","86","VCDSA23447","VMSA-2014-0006:VMware product updates address OpenSSL security vulnerabilities","CRITICAL","","08 June 2014","CVE-2014-0224; CVE-2014-0198; CVE-2010-5298; CVE-2014-3470; CVE-2014-0221; CVE-2014-0195","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23447","vCenter Server | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.5u1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 550 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 510 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 500 | N/A | N/A | N/A | N/A | N/A | N/A | <br>NSX | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>NSX | 5.5.1.2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>NSX | 6.0.5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"4.1; 410; 4.0; 400; 3.5; 41; 1","87","VCDSA23418","VMSA-2011-0003:Third party component updates for VMware vCenter Server, vCenter Update Manager, ESXi and ESX","HIGH","","08 February 2011","CVE-2009-2693; CVE-2009-2901; CVE-2009-2902; CVE-2009-3548; CVE-2010-2227; CVE-2010-1157; CVE-2010-2928; CVE-2010-0734; CVE-2010-1084; CVE-2010-2066; CVE-2010-2070; CVE-2010-2226; CVE-2010-2248; CVE-2010-2521; CVE-2010-2524; CVE-2010-0008; CVE-2010-0415; CVE-2010-0437; CVE-2009-4308; CVE-2010-0003; CVE-2010-0007; CVE-2010-0307; CVE-2010-1086; CVE-2010-0410; CVE-2010-0730; CVE-2010-1085; CVE-2010-0291; CVE-2010-0622; CVE-2010-1087; CVE-2010-1173; CVE-2010-1437; CVE-2010-1088; CVE-2010-1187; CVE-2010-1436; CVE-2010-1641; CVE-2010-3081; CVE-2010-2240; CVE-2008-5416; CVE-2008-0085; CVE-2008-0086; CVE-2008-0107; CVE-2008-0106; CVE-2010-0740; CVE-2010-0433; CVE-2010-3864; CVE-2010-2939; CVE-2009-3555; CVE-2010-0082; CVE-2010-0084; CVE-2010-0085; CVE-2010-0087; CVE-2010-0088; CVE-2010-0089; CVE-2010-0090; CVE-2010-0091; CVE-2010-0092; CVE-2010-0093; CVE-2010-0094; CVE-2010-0095; CVE-2010-0837; CVE-2010-0838; CVE-2010-0839; CVE-2010-0840; CVE-2010-0841; CVE-2010-0842; CVE-2010-0843; CVE-2010-0844; CVE-2010-0845; CVE-2010-0846; CVE-2010-0847; CVE-2010-0848; CVE-2010-0849; CVE-2010-0850; CVE-2010-0886; CVE-2010-3556; CVE-2010-3566; CVE-2010-3567; CVE-2010-3550; CVE-2010-3561; CVE-2010-3573; CVE-2010-3565; CVE-2010-3568; CVE-2010-3569; CVE-2010-1321; CVE-2010-3548; CVE-2010-3551; CVE-2010-3562; CVE-2010-3571; CVE-2010-3554; CVE-2010-3559; CVE-2010-3572; CVE-2010-3553; CVE-2010-3549; CVE-2010-3557; CVE-2010-3541; CVE-2010-3574; CVE-2008-3825; CVE-2009-1384","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23418","vCenter Server | 4 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 0.9.8 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 410 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 41 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 1 | N/A | N/A | N/A | N/A | N/A | N/A | "
"4.0; 4.1; 410; 400","88","VCDSA23463","VMSA-2014-0003:VMware vSphere Client updates address security vulnerabilities","HIGH","","08 April 2014","CVE-2014-1209; CVE-2014-1210","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23463","vCenter Server | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.1 U2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.0 U3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 410 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | "
"3.5; 2009","89","VCDSA23383","VMSA-2009-0006:VMware Hosted products and patches for ESX and ESXi resolve a CRITICAL security vulnerability","CRITICAL","","08 April 2009","CVE-2009-1244; CVE-2008-4916","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23383","ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 2009 | N/A | N/A | N/A | N/A | N/A | N/A | "
"5.5; 550; 5.1; 510; 5.0","90","VCDSA23465","VMSA-2014-0008:VMware vSphere product updates to third party libraries","CRITICAL","","07 September 2014","CVE-2014-0114; CVE-2013-4590; CVE-2013-4322; CVE-2014-0050; CVE-2013-0242; CVE-2013-1914","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23465","vCenter Server | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 2.9.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.5u2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.0u3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 550 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 510 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | "
"6.7; 670; 6.5; 650; 6.0; 600","91","VCDSA23521","VMSA-2018-0027:VMware ESXi, Workstation, and Fusion updates address uninitialized stack memory usage","CRITICAL","","07 November 2018","CVE-2018-6981; CVE-2018-6982","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23521","ESXi | 6.7 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 670 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 650 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 600 | N/A | N/A | N/A | N/A | N/A | N/A | "
"6.7; 6.5; 6.0","92","VCDSA23556","VMSA-2019-0011:ESXi patches address partial denial of service vulnerability in hostd process","MEDIUM","5.3","07 July 2019","CVE-2019-5528","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23556","ESXi | 6.7 | Any | CVE-2019-5528 | 5.3 | Moderate | ESXi670-201908201-UG | kb67920 | None<br>ESXi | 6.5 | Any | CVE-2019-5528 | 5.3 | Moderate | ESXi650-201907201-UG | kb67920 | None<br>ESXi | 6.0 | Any | CVE-2019-5528 | N/A | N/A | Unaffected | N/A | N/A"
"6.5; 650; 6.0; 600; 5.5; 550","93","VCDSA23533","VMSA-2018-0004:VMware vSphere, Workstation and Fusion updates add Hypervisor-Assisted Guest Remediation for speculative execution issue","CRITICAL","","07 January 2018","CVE-2017-4949; CVE-2017-4950; CVE-2017-5715","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23533","vCenter Server | 6.5 U1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.0 U3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.5 U3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 650 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 600 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 550 | N/A | N/A | N/A | N/A | N/A | N/A | "
"4.0; 400; 3.5","94","VCDSA23377","VMSA-2010-0007:VMware hosted products, vCenter Server and ESX patches resolve multiple security issues","HIGH","","07 April 2010","CVE-2010-1142; CVE-2010-1140; CVE-2009-2042; CVE-2009-1564; CVE-2009-1565; CVE-2009-3732; CVE-2009-3707; CVE-2010-1138; CVE-2010-1139; CVE-2010-1141","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23377","vCenter Server | 3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>VMware Tools | 5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"3.5","95","VCDSA23407","VMSA-2012-0003:VMware VirtualCenter Update and ESX 3.5 patch update JRE","HIGH","","06 March 2012","CVE-2011-3548","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23407","ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"8.0; 7.0; 6.7; 6.5; 4.x; 3.x","96","VCDSA23648","VMSA-2022-0030:VMware ESXi and vCenter Server updates address multiple security vulnerabilities","HIGH","","06 December 2022","CVE-2022-31696; CVE-2022-31697; CVE-2022-31698; CVE-2022-31699","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23648","ESXi | 8.0 | Any | CVE-2022-31696 | N/A | N/A | Not impacted | N/A | N/A<br>ESXi | 7.0 | Any | CVE-2022-31696 | 7.5 | important | ESXi70U3si-20841705 | None | None<br>ESXi | 6.7 | Any | CVE-2022-31696 | 7.5 | important | [1] ESXi670-202210101-SG | None | None<br>ESXi | 6.5 | Any | CVE-2022-31696 | 7.5 | important | [1] ESXi650-202210101-SG | None | None<br>Cloud Foundation (ESXi) | 4.x | Any | CVE-2022-31696 | 7.5 | important | KB90336 | None | None<br>Cloud Foundation (ESXi) | 3.x | Any | CVE-2022-31696 | 7.5 | important | KB90336 | None | None<br>vCenter Server | 8.0 | Any | CVE-2022-31697 | N/A | N/A | Not impacted | N/A | N/A<br>vCenter Server | 7.0 | Any | CVE-2022-31697 | 6.2 | moderate | 7.0 U3i | None | None<br>vCenter Server | 6.7 | Any | CVE-2022-31697 | 6.2 | moderate | [1] 6.7.0 U3s | None | None<br>vCenter Server | 6.5 | Any | CVE-2022-31697 | 6.2 | moderate | [1] 6.5 U3u | None | None<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2022-31697 | 6.2 | moderate | KB90336 | None | None<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2022-31697 | 6.2 | moderate | KB90336 | None | None<br>vCenter Server | 8.0 | Any | CVE-2022-31698 | N/A | N/A | Not impacted | N/A | N/A<br>vCenter Server | 7.0 | Any | CVE-2022-31698 | 5.8 | moderate | 7.0 U3i | None | None<br>vCenter Server | 6.7 | Any | CVE-2022-31698 | 5.8 | moderate | [1] 6.7.0 U3s | None | None<br>vCenter Server | 6.5 | Any | CVE-2022-31698 | 5.8 | moderate | [1] 6.5 U3u | None | None<br>Cloud Foundation (vCenter Server) | 4.x | Any | CVE-2022-31698 | 5.8 | moderate | KB90336 | None | None<br>Cloud Foundation (vCenter Server) | 3.x | Any | CVE-2022-31698 | 5.8 | moderate | KB90336 | None | None<br>[2] ESXi | 8.0 | Any | CVE-2022-31699 | N/A | N/A | Not impacted | N/A | N/A<br>[2] ESXi | 7.0 | Any | CVE-2022-31699 | 4.2 | moderate | ESXi70U3si-20841705 | KB76372 | None<br>[2] ESXi | 6.7 | Any | CVE-2022-31699 | 4.2 | moderate | [1] ESXi670-202210101-SG | KB76372 | None<br>[2] ESXi | 6.5 | Any | CVE-2022-31699 | 4.2 | moderate | [1] ESXi650-202210101-SG | KB76372 | None<br>Cloud Foundation (ESXi) | 4.x | Any | CVE-2022-31699 | 4.2 | moderate | KB90336 | KB76372 | None<br>Cloud Foundation (ESXi) | 3.x | Any | CVE-2022-31699 | 4.2 | moderate | KB90336 | KB76372 | None"
"4.1; 410; 4.0; 400; 41; 3.5; 1","97","VCDSA23419","VMSA-2011-0004:VMware ESX/ESXi SLPD denial of service vulnerability and ESX third party updates for Service Console packages bind, pam, and rpm.","HIGH","","05 March 2011","CVE-2010-3613; CVE-2010-3614; CVE-2010-3762; CVE-2010-3316; CVE-2010-3435; CVE-2010-3853; CVE-2010-2059; CVE-2010-3609","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23419","ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 410 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 41 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 1 | N/A | N/A | N/A | N/A | N/A | N/A | "
"6.0; 600; 5.5; 550; 5.1; 510; 5.0; 500","98","VCDSA23472","VMSA-2016-0001:VMware ESXi, Fusion, Player, and Workstation updates address HIGH guest privilege escalation vulnerability","HIGH","","05 January 2016","CVE-2015-6933","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23472","ESXi | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 600 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 550 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 510 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 500 | N/A | N/A | N/A | N/A | N/A | N/A | <br>VMware Tools | 10.0.0 | N/A | N/A | N/A | N/A | N/A | N/A | "
"5.1; 510; 5.0; 500; 4.1; 410; 4.0; 400; 3.5","99","VCDSA23443","VMSA-2013-0002:VMware ESX, Workstation, Fusion, and View VMCI privilege escalation vulnerability","HIGH","","05 February 2013","CVE-2013-1659; CVE-2012-2110; CVE-2013-1406","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23443","ESXi | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 510 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 500 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 410 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"2; 4.1; 4.0","100","VCDSA23417","VMSA-2011-0002:Cisco Nexus 1000V VEM updates address denial of service in VMware ESX/ESXi","HIGH","","05 February 2011","CVE-2011-0355","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23417","ESXi | 2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | "
"7.0; 6.7; 6.5; 4.x; 3.x","101","VCDSA23644","VMSA-2022-0025:VMware ESXi and vCenter Server updates address multiple security vulnerabilities","HIGH","","04 October 2022","CVE-2022-31680; CVE-2022-31681","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23644","vCenter Server | 7.0 | Any | CVE-2022-31680 | N/A | N/A | Not impacted | N/A | N/A<br>vCenter Server | 6.7 | Any | CVE-2022-31680 | N/A | N/A | Not impacted | N/A | N/A<br>vCenter Server | 6.5 | Any | CVE-2022-31680 | 7.2 | important | 6.5 U3u | None | None<br>ESXi | 7.0 | Any | CVE-2022-31681 | 3.8 | low | ESXi70U3sf-20036586 | None | None<br>ESXi | 6.7 | Any | CVE-2022-31681 | 3.8 | low | ESXi670-202210101-SG | None | None<br>ESXi | 6.5 | Any | CVE-2022-31681 | 3.8 | low | ESXi650-202210101-SG | None | None<br>Cloud Foundation (ESXi) | 4.x | Any | CVE-2022-31681 | 3.8 | low | KB88695 | None | None<br>Cloud Foundation (ESXi) | 3.x | Any | CVE-2022-31681 | 3.8 | low | KB89692 | None | None"
"3.5","102","VCDSA23365","VMSA-2008-0018:VMware Hosted products and patches for ESX and ESXi resolve two security issues","HIGH","","04 November 2008","CVE-2008-4915; CVE-2008-4281","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23365","ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"8.0; 7.0","103","VCDSA25390","VMSA-2025-0004: VMware ESXi, Workstation, and Fusion updates address multiple vulnerabilities (CVE-2025-22224, CVE-2025-22225, CVE-2025-22226)","CRITICAL","7.1-9.3","04 March 2025","CVE-2025-22224; CVE-2025-22225; CVE-2025-22226; CVE-2024-38814","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/25390","VMware ESXi | 8.0 | Any | CVE-2025-22224, CVE-2025-22225, CVE-2025-22226 | 9.3, 8.2, 7.1 | Critical | ESXi80U3d-24585383 | None | FAQ<br>VMware ESXi | 8.0 | Any | CVE-2025-22224, CVE-2025-22225, CVE-2025-22226 | 9.3, 8.2, 7.1 | Critical | ESXi80U2d-24585300 | None | FAQ<br>VMware ESXi | 7.0 | Any | CVE-2025-22224, CVE-2025-22225, CVE-2025-22226 | 9.3, 8.2, 7.1 | Critical | ESXi70U3s-24585291 | None | FAQ<br>VMware Workstation | 17.x | Any | CVE-2025-22224,  CVE-2025-22226 | 9.3, 7.1 | Critical | 17.6.3 | None | FAQ<br>VMware Fusion | 13.x | Any | CVE-2025-22226 | 7.1 | Important | 13.6.3 | None | FAQ<br>VMware Cloud Foundation | 5.x | Any | CVE-2025-22224, CVE-2025-22225, CVE-2025-22226 | 9.3, 8.2, 7.1 | Critical | Async patch to ESXi80U3d-24585383 | None | Async Patching Guide: KB88287<br>VMware Cloud Foundation | 4.5.x | Any | CVE-2025-22224, CVE-2025-22225, CVE-2025-22226 | 9.3, 8.2, 7.1 | Critical | Async patch to ESXi70U3s-24585291 | None | Async Patching Guide: KB88287"
"4.1; 4.0; 400; 3.5","104","VCDSA23423","VMSA-2011-0008:VMware vCenter Server and vSphere Client security vulnerabilities","CRITICAL","","03 May 2011","CVE-2011-0426; CVE-2011-1788; CVE-2011-1789; CVE-2011-1785","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23423","vCenter Server | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 4.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 400 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | "
"6.7; 6.5; 6.0","105","VCDSA23567","VMSA-2019-0022:VMware ESXi and Horizon DaaS updates address OpenSLP remote code execution vulnerability","CRITICAL","9.8","03 December 2019","CVE-2019-5544","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23567","ESXi | 6.7 | Any | CVE-2019-5544 | 9.8 | Critical | ESXi670-201912001 | KB76372 | None<br>ESXi | 6.5 | Any | CVE-2019-5544 | 9.8 | Critical | ESXi650-201912001 | KB76372 | None<br>ESXi | 6.0 | Any | CVE-2019-5544 | 9.8 | Critical | ESXi600-201912001 | KB76372 | None"
"3.5; 350","106","VCDSA23372","VMSA-2008-0009:Updates to VMware Workstation, VMware Player, VMware ACE, VMware Fusion, VMware Server, VMware VIX API, VMware ESX, VMware ESXi resolve CRITICAL security issues","HIGH","","02 June 2008","CVE-2007-5671; CVE-2008-0967; CVE-2008-2097; CVE-2008-2100; CVE-2006-1721; CVE-2008-0553; CVE-2007-5378; CVE-2007-4772; CVE-2008-0888; CVE-2008-0062; CVE-2008-0063; CVE-2008-0948","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23372","ESXi | 3.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 350 | N/A | N/A | N/A | N/A | N/A | N/A | "
"7.0; 6.7; 6.5; 4.x; 3.x","107","VCDSA23627","VMSA-2022-0001:VMware Workstation, Fusion and ESXi updates address a heap-overfLOW vulnerability","HIGH","","02 January 2022","CVE-2021-22045","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23627","ESXi | 7.0 | Any | CVE-2021-22045 | 7.7 | important | ESXi70U3c-19193900 | KB87249 | None<br>ESXi | 6.7 | Any | CVE-2021-22045 | 7.7 | important | ESXi670-202111101-SG | KB87249 | None<br>ESXi | 6.5 | Any | CVE-2021-22045 | 7.7 | important | ESXi650-202110101-SG | KB87249 | None<br>Workstation | 16.x | Any | CVE-2021-22045 | 7.7 | important | 16.2.0 | KB87206 | None<br>Fusion | 12.x | OS X | CVE-2021-22045 | 7.7 | important | 12.2.0 | KB87207 | None<br>VMware Cloud Foundation (ESXi) | 4.x | Any | CVE-2021-22045 | 7.7 | important | 4.4 | KB87249 | None<br>VMware Cloud Foundation (ESXi) | 3.x | Any | CVE-2021-22045 | 7.7 | important | 3.11 | KB87249 | None"
"5.1; 510; 5.5; 5.0; 2; 550","108","VCDSA23469","VMSA-2014-0012:VMware vSphere product updates address security vulnerabilities","HIGH","","02 December 2014","CVE-2014-3797; CVE-2014-8371; CVE-2013-2877; CVE-2014-0191; CVE-2014-0015; CVE-2014-0138; CVE-2013-1752; CVE-2013-4238","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23469","vCenter Server | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 510 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 550 | N/A | N/A | N/A | N/A | N/A | N/A | "
"2; 6.0; 600; 5.5; 550; 5.1; 510; 5.0; 500; 5","109","VCDSA23492","VMSA-2016-0010:VMware product updates address multiple HIGH security issues","HIGH","","02 August 2016","CVE-2016-5330; CVE-2016-5331","https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/23492","vCenter Server | 2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>vCenter Server | 5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 2 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 6.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 600 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 550 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.1 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 510 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5.0 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 500 | N/A | N/A | N/A | N/A | N/A | N/A | <br>ESXi | 5 | N/A | N/A | N/A | N/A | N/A | N/A | <br>VMware Tools | 3 | N/A | N/A | N/A | N/A | N/A | N/A | <br>VMware Tools | 10 | N/A | N/A | N/A | N/A | N/A | N/A | <br>VMware Tools | 10.0.6 | N/A | N/A | N/A | N/A | N/A | N/A | <br>VMware Tools | 7 | N/A | N/A | N/A | N/A | N/A | N/A | "
